tx_name	Promoter	5'UTR	CDS	3'UTR	TTS	Intron	Exon	Transcript	chr	start	end	name	strand	gene_id	gene_name	gene_biotype
ENST00000435989.2	0	0	0	0	0	0	0	0	chr19	58383847	58400405	163249	-	ENSG00000204514.5	ZNF814	protein_coding
ENST00000602124.1	0	0	0	0	0	0	0	0	chr19	58388133	58427959	163318	-	ENSG00000269476.1	CTD-2583A14.9	protein_coding
ENST00000312026.5	0	0	0	0	0	0	0	0	chr19	58418214	58427944	163345	-	ENSG00000173480.6	ZNF417	protein_coding
ENST00000396147.1	0	0	0	0	0	0	0	0	chr19	58433252	58446740	163440	-	ENSG00000196724.8	ZNF418	protein_coding
ENST00000314391.3	0	0	0	0	0	0	0	0	chr19	58469805	58485902	163576	-	ENSG00000177025.3	C19orf18	protein_coding
ENST00000341164.4	0	1	1	0	0	0	2	2	chr19	58488421	58514717	163594	-	ENSG00000166704.7	ZNF606	protein_coding
ENST00000240727.6	0	3	0	0	0	0	3	3	chr19	58595206	58609577	163948	-	ENSG00000121413.8	ZSCAN18	protein_coding
ENST00000598312.1	0	0	0	0	1	0	0	0	chr19	58637695	58662145	164115	-	ENSG00000181894.10	ZNF329	protein_coding
ENST00000263100.3	0	1	6	0	0	0	7	7	chr19	58858216	58864865	164711	-	ENSG00000121410.7	A1BG	protein_coding
ENST00000311044.3	0	3	0	0	0	2	3	5	chr19	58865723	58874120	164811	-	ENSG00000174586.6	ZNF497	protein_coding
ENST00000427624.2	0	1	0	0	0	0	1	1	chr19	58878985	58892389	164855	-	ENSG00000152475.6	ZNF837	protein_coding
ENST00000254166.3	0	0	0	0	0	0	0	0	chr19	58944181	58951589	165103	-	ENSG00000131849.10	ZNF132	protein_coding
ENST00000263093.2	0	0	0	0	0	0	0	0	chr19	59009704	59023432	165360	-	ENSG00000083807.5	SLC27A5	protein_coding
ENST00000594051.1	0	2	5	0	0	0	7	7	chr19	59024897	59031589	165436	-	ENSG00000119574.8	ZBTB45	protein_coding
ENST00000253023.3	0	2	2	0	0	2	4	6	chr19	59067079	59070327	165741	-	ENSG00000130725.3	UBE2M	protein_coding
